doc_id,cited_by_count,topic,topic_weight,topic_label,hex_colour,topic x,topic y
8782,0,7,0.045574849713909994,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.81459,6.822854
8783,0,8,0.1562895838405943,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.2834644,0.56386715
8784,0,4,0.16162922279503614,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.62318194,4.513852
8785,0,4,0.10739873511948222,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.19658335,3.917013
8786,0,2,0.014760217670595368,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.883161,2.3954728
8787,0,14,0.1373087918726085,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.0365877,2.1778812
8788,0,3,0.07210856927195863,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.958439,11.350053
8789,0,10,0.09937106575127556,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.6216261,12.555054
8790,0,17,0.033901853195293034,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.4459019,7.862073
8791,0,17,0.09245557501594445,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.5319238,7.9536324
8792,0,4,0.1834640956262932,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.3101023,4.726071
8793,0,4,0.10545487692021817,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.026570955,4.1757417
8794,0,1,0.08584950376183567,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-2.1739407,0.25467974
8795,0,13,0.06305597742049851,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.637388,7.174424
8796,0,17,0.05233206701707593,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.33023843,8.330834
8797,0,0,0.028407419529914366,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.4377105,5.522472
8798,0,0,0.028376689752818332,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.221852,6.842618
8799,0,0,0.01676412189789306,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.9169757,7.5415154
8800,0,0,0.051305885911610734,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.2484102,6.9519057
8801,0,0,0.03870580952796961,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.1774037,6.4648776
8802,0,0,0.028376689752818332,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.2105796,6.8798137
8803,0,0,0.01676412189789306,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.92842,7.5405974
8804,0,1,0.08282729397991818,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.0996058,0.54407156
8805,0,9,0.044231657332636516,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.678301,8.103092
8806,0,5,0.06658259339242849,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.457907,5.004844
8807,0,5,0.031004108475975817,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.4150102,5.7552686
8808,0,19,0.06309645500777196,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.0221844,2.0993476
8809,0,4,0.13171770159282592,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-0.13018662,4.72502
8810,0,15,0.1021266057229652,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.1007614,10.280913
8811,0,7,0.0847584817082584,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,7.3260946,6.5771894
8812,0,8,0.02718911081978508,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,3.772891,1.406777
8813,0,17,0.12296424396680894,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9660666,8.248986
8814,0,9,0.08850646289705864,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.187183,8.5685425
8815,0,19,0.07954180781454312,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.4572115,2.128536
8816,0,17,0.038780473408738296,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.0758215,7.9020915
8817,0,17,0.05023057863952646,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.33828,8.338392
8818,0,6,0.2178546703147799,6: [n=127] de|la|en|el|del|que|los|se|para|da,#42d4f4,2.4445317,4.243279
8819,0,4,0.03863266532143558,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-0.6160376,6.453394
8820,0,3,0.03131756423971051,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.6404343,11.157909
8821,0,17,0.07941059629652994,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.969887,7.000597
8822,0,17,0.0668335411449025,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.932653,8.109123
8823,0,5,0.05281897196866792,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.2629247,6.130117
8824,0,10,0.07305084549566,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.8959007,11.02958
8825,0,17,0.09149105118367454,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.7218677,6.936721
8826,0,11,0.0565397376429767,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.4008703,1.5160357
8827,0,0,0.026761758334673775,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.078051,7.4624763
8828,0,0,0.03746668305196118,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.8805299,7.3042264
8829,0,7,0.07675109621391152,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.024505,5.1097713
8830,0,7,0.12219478046341997,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.6579423,5.609489
8831,0,2,0.05853609066291422,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.977744,2.301125
8832,0,5,0.13242167714079006,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.4821577,4.6831517
8833,0,11,0.14667957532665135,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.637512,1.6562349
8834,0,2,0.06477501713945474,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.379199,2.207747
8835,0,7,0.042895648222021125,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,5.052364,5.3184104
8836,0,13,0.02556508422592085,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,6.182412,6.3029647
8837,0,9,0.01909762971057236,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.6294036,6.3446865
8838,0,1,0.09110480802930486,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-2.2550387,0.6230523
8839,0,17,0.039782672925945325,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.9510233,7.0315866
8840,0,11,0.09166749217190986,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.3412023,2.1826806
8841,0,11,0.14383967756863852,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,5.9626513,0.670854
8842,0,7,0.12102992498881104,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.253149,5.128281
8843,0,8,0.2460940962429633,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.2651043,0.23717321
8844,0,4,0.13143291270550234,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.22183114,5.023716
8845,0,10,0.05895790765003936,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.6215209,11.890029
8846,0,3,0.05429190571179784,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-0.77257055,12.02324
8847,0,4,0.14377227897095432,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.8406497,3.7524827
8848,0,17,0.06173202789514863,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.9794338,7.0832386
8849,0,2,0.050203735097178,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.844565,2.36026
8850,0,2,0.031111919020471814,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.709428,2.8037488
8851,0,5,0.05315891774183388,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.5494378,4.873588
8852,0,17,0.04865819728977461,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.2321618,6.635227
8853,0,19,0.025909428239494,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,8.610812,2.916479
8854,0,11,0.09595180267755979,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.6542115,1.3257916
8855,0,17,0.10161619894344014,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.0532668,8.458644
8856,0,8,0.025902895788226677,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,6.700994,2.7768517
8857,0,13,0.03883450742682878,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.170088,9.165437
8858,0,8,0.052016842708557116,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.851068,0.8762499
8859,0,17,0.04212639707921024,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.925463,9.028798
8860,0,2,0.013206358410773203,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.805262,2.3121936
8861,0,13,0.07206391007711666,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.281162,9.522255
8862,0,1,0.10610636619473811,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.9940824,0.38652056
8863,0,12,0.10768863084833956,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.607089,4.8098106
8864,0,19,0.11401824269197,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.5314193,2.4348319
8865,0,7,0.04640731587644735,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.3926196,6.428651
8866,0,13,0.061573610956780295,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,6.064392,6.4227295
8867,0,6,0.19335095549471631,6: [n=127] de|la|en|el|del|que|los|se|para|da,#42d4f4,1.523539,3.5904558
8868,0,8,0.15819335442629737,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.1090055,0.6814405
8869,0,17,0.024839354014924483,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.8417228,8.688571
8870,0,19,0.031155695993665907,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.9963484,3.0593765
8871,0,18,0.14322549205065746,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.91333,4.452393
8872,0,11,0.056105509124478606,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.845639,2.4184515
8873,0,19,0.06861881135248607,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.5801935,2.6712484
8874,0,14,0.07934917646457265,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.434573,2.3505335
8875,0,14,0.19685734705847283,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.116587,2.391738
8876,0,14,0.24804270061584482,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.1568575,2.3074396
8877,0,4,0.18110815895930904,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.6201281,4.325247
8878,0,7,0.041420373889907706,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.6056356,3.8060615
8879,0,17,0.07443252984259766,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.8927974,8.580894
8880,0,11,0.16971581927601015,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.4218054,1.8538742
8881,0,9,0.033713172319429406,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.2101846,9.086109
8882,0,10,0.04197163282605993,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.89212936,11.197533
8883,0,17,0.06679259671842146,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-3.152752,6.579852
8884,0,5,0.045405599009013205,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.3315065,5.176932
8885,0,15,0.13612357171924555,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,5.9427223,11.156388
8886,0,7,0.063728421228104,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,5.0617747,6.0245676
8887,0,5,0.0534107739211694,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.2435296,6.258306
8888,0,1,0.0932463761951305,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.531744,-0.6651029
8889,0,16,0.05527201712012052,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.3989807,6.272462
8890,0,8,0.055100097700338344,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.891413,1.0838202
8891,0,18,0.10688454973059339,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.310843,4.3165083
8892,0,18,0.09061795509826619,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.269444,4.19526
8893,0,2,0.025253129386329756,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.582257,2.3460844
8894,0,0,0.013912219914763805,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.094102,6.4193044
8895,0,5,0.05759931790179202,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.2391224,6.31351
8896,0,1,0.1474518913871715,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.4690835,-0.8517654
8897,0,17,0.04761543984291117,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.5947697,7.5463805
8898,0,5,0.068299842804916,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.554592,4.9227457
8899,0,5,0.10940047668895211,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.3418694,4.8860383
